"first_words","last_word_expected"
"and_that","we"
"and_that's","just"
"and_that's","more"
"And_that's","why"
"and_the","amount"
"and_the","bad"
"and_the","beer"
"and_the","bright"
"and_the","church"
"and_the","city"
"and_the","constant"
"and_the","economy"
"and_the","fact"
"and_the","first"
"and_the","food"
"and_the","girls"
"and_the","goal"
"and_the","Internet"
"and_the","like"
"and_the","line"
"and_the","local"
"and_the","media"
"and_the","more"
"and_the","NDX"
"and_the","next"
"and_the","number"
"and_the","occasional"
"and_the","only"
"and_the","other"
"and_the","pain"
"and_the","people"
"and_the","poor"
"and_the","Real"
"and_the","rest"
"and_the","result"
"and_the","right"
"and_the","room"
"and_the","same"
"and_the","second"
"and_the","stress"
"and_the","texture"
"And_the","time"
"and_the","United"
"and_the","way"
"and_the","whole"
"and_the","winner"
"and_the","wonderful"
"and_the","world"
"and_their","families"
"and_then","a"
"and_then","added"
"and_then","asked"
"and_then","came"
"and_then","decide"
"and_then","he"
"and_then","headed"
"and_then","I"
"And_then","I"
"and_then","I'm"
"and_then","in"
"and_then","it"
"And_then","it"
"and_then","move"
"and_then","on"
"and_then","one"
"and_then","showed"
"and_then","the"
"and_then","there"
"And_then","there"
"and_then","to"
"and_then","turned"
"and_then","we"
"and_then","went"
"and_then","with"
"And_then","you"
"and_there","are"
"and_there","I"
"and_there","is"
"And_there","is"
"and_there","she"
"and_there","was"
"and_there","were"
"and_there","will"
"and_there's","a"
"and_therefore","the"
"and_they","are"
"and_they","did"
"and_they","don't"
"and_they","have"
"and_they","were"
"and_they","will"
"and_they","would"
"and_things","are"
"and_think","about"
"and_this","can"
"and_this","is"
"And_this","is"
"and_this","one"
"and_this","time"
"and_this","was"
"and_this","week"
"and_those","that"
"and_those","who"
"and_though","she"
"and_thought","I'd"
"and_thrilled","I"
"and_to","all"
"and_to","be"
"and_to","combine"
"and_to","do"
"and_to","get"
"and_to","make"
"and_to","the"
"and_told","him"
"and_took","a"
"and_took","the"
"and_toss","in"
"and_Trade","Reform"
"and_tried","to"
"and_tries","to"
"and_trust","in"
"and_try","to"
"and_trying","to"
"and_uncles","and"
"and_up","to"
"and_use","my"
"and_use","the"
"and_used","the"
"and_variety","of"
"and_vegetables","and"
"and_visit","the"
"and_want","to"
"and_warm","up"
"and_was","a"
"and_was","one"
"and_was","so"
"and_watched","a"
"and_we","all"
"and_we","are"
"and_we","both"
"and_we","didn't"
"and_we","had"
"and_we","have"
"and_we","know"
"and_we","spent"
"and_we","walked"
"and_we","were"
"And_we","were"
"and_we'll","be"
"and_welcome","to"
"and_went","to"
"and_were","very"
"and_whale","machines"
"and_what","he"
"and_what","I"
"and_what","is"
"and_what","the"
"and_what","we"
"and_what","will"
"and_what","you"
"and_whatever","else"
"and_when","I"
"And_when","I"
"and_when","it"
"and_when","the"
"and_when","they"
"and_when","we"
"and_while","it"
"and_whom","he"
"and_why","the"
"and_why","they"
"and_why","you"
"and_will","be"
"and_will","continue"
"and_will","give"
"and_will","have"
"and_will","not"
"and_with","a"
"and_with","it"
"and_with","the"
"And_with","the"
"and_work","with"
"and_would","like"
"and_wrapped","it"
"and_write","a"
"and_you","are"
"and_you","can"
"and_you","could"
"and_you","don't"
"and_you","have"
"and_you","hold"
"and_you","know"
"And_you","know"
"and_you","should"
"and_you","will"
"and_you've","got"
"and_your","comments"
"and_your","faith"
"and_your","family"
"and_your","mouth"
"angle_to","get"
"animals_on","the"
"announced_they","would"
"Another_favorite","was"
"another_installment","of"
"another_layer","of"
"another_one","of"
"another_post","about"
"answered_and","said"
"anxious_to","get"
"any_interest","in"
"any_kind","of"
"any_more","than"
"any_number","of"
"any_of","my"
"any_of","that"
"any_of","the"
"any_of","these"
"any_other","person"
"any_other","way"
"any_sort","of"
"any_swear","words"
"anyone_who","doesn't"
"anyone_who","has"
"anyone_with","a"
"anything_else","you"
"anything_it","is"
"anything_like","it"
"anything_to","do"
"Anyway_I","was"
"anywhere_in","the"
"apart_for","this"
"apparatus_will","be"
"apparently_I","have"
"Apparently_it","is"
"appear_to","be"
"appears_in","the"
"appears_to","be"
"appears_to","have"
"appointment_with","my"
"appreciation_of","the"
"approach_is","to"
"approach_to","the"
"are_a","bit"
"are_a","couple"
"are_a","few"
"are_a","great"
"are_a","lot"
"are_a","million"
"are_a","ton"
"are_a","woman"
"are_able","to"
"are_about","to"
"are_all","the"
"are_also","a"
"are_among","the"
"are_as","follows"
"are_asked","to"
"are_at","the"
"are_attempting","to"
"are_available","in"
"are_being","held"
"are_better","than"
"are_bound","to"
"are_certain","things"
"are_continuing","on"
"are_days","that"
"are_designed","to"
"are_doing","and"
"are_doing","is"
"are_doing","it"
"are_drinking","Jack"
"are_due","to"
"are_easy","to"
"are_encouraged","to"
"are_even","better"
"are_free","to"
"are_going","to"
"are_good","and"
"are_good","Ideas"
"are_great","but"
"are_having","a"
"are_here","to"
"are_important","to"
"are_in","a"
"are_in","favour"
"are_in","my"
"are_in","the"
"are_interested","in"
"are_just","a"
"are_known","for"
"are_leaving","and"
"are_less","likely"
"are_like","me"
"are_looking","for"
"are_lots","of"
"are_made","by"
"are_made","for"
"are_maintained","by"
"are_many","more"
"are_many","things"
"are_meant","to"
"are_more","prone"
"are_more","than"
"are_much","higher"
"are_much","more"
"are_my","own"
"are_new","to"
"are_not","all"
"are_not","only"
"are_not","so"
"are_not","the"
"are_not","to"
"are_not","using"
"are_not","what"
"are_not","working"
"are_not","your"
"are_now","in"
"are_off","to"
"are_on","my"
"are_on","the"
"are_only","important"
"are_out","of"
"are_planning","to"
"are_plenty","of"
"are_proud","to"
"are_pushing","me"
"are_responsible","for"
"are_ruled","by"
"are_so","many"
"are_some","more"
"are_some","of"
"are_some","other"
"are_starting","to"
"are_still","the"
"are_subject","to"
"are_supposed","to"
"are_talking","about"
"are_talking","to"
"are_terrified","of"
"are_the","beings"
"are_the","facts"
"are_the","ones"
"are_the","only"
"are_the","people"
"are_the","same"
"are_thinking","about"
"are_times","when"
"are_to","be"
"are_to","do"
"are_too","low"
"are_too","many"
"are_trying","to"
"are_two","ways"
"are_unable","to"
"are_up","to"
"are_used","to"
"are_very","different"
"are_where","you"
"are_willing","to"
"are_wondering","how"
"are_working","on"
"are_you","all"
"are_you","doing"
"are_you","will"
"are_your","thoughts"
"area_in","the"
"area_of","my"
"area_of","the"
"area_where","the"
"areas_where","they"
"aren't_going","to"
"aren't_part","of"
"around_and","around"
"around_here","I"
"around_him","and"
"around_in","my"
"around_in","the"
"around_on","the"
"around_the","globe"
"around_the","house"
"around_the","room"
"around_the","side"
"Around_the","World"
"around_with","the"
"arrived_at","our"
"arrived_at","the"
"article_was","published"
"artists_in","the"
"as_a","burden"
"as_a","child"
"as_a","family"
"as_a","genuine"
"as_a","gift"
"as_a","kid"
"as_a","little"
"as_a","man"
"As_a","matter"
"as_a","new"
"as_a","pair"
"as_a","person"
"as_a","place"
"As_a","potential"
"as_a","result"
"As_a","result"
"as_a","sales"
"as_a","smart"
"as_a","source"
"as_a","student"
"As_a","student"
"as_a","surprise"
"as_a","tool"
"as_a","trap"
"as_a","very"
"as_a","way"
"as_a","whole"
"As_always","feel"
"as_an","adult"
"as_an","example"
"as_an","option"
"as_awesome","as"
"as_bad","as"
"as_being","a"
"as_being","my"
"as_can","be"
"as_did","the"
"as_easy","as"
"as_everyone","is"
"as_evidenced","by"
"as_far","as"
"As_far","as"
"as_fast","as"
"As_for","me"
"As_for","the"
"as_good","as"
"as_he","did"
"as_he","is"
"as_he","tries"
"as_I","always"
"as_I","am"
"as_I","can"
"as_I","did"
"as_I","do"
"as_I","got"
"as_I","had"
"as_I","have"
"As_I","have"
"as_I","like"
"As_I","mentioned"
"as_I","said"
"As_I","said"
"as_I","think"
"as_I","was"
"As_I","was"
"as_I","watched"
"as_I","will"
"as_I","would"
"as_I","write"
"As_I","write"
"as_I'm","not"
"as_if","I"
"as_if","the"
"as_in","my"
"as_in","the"
"As_in","the"
"as_is","the"
"as_it","comes"
"as_it","is"
"As_it","is"
"as_it","should"
"As_it","turns"
"as_it","was"
"as_it","were"
"as_it","will"
"as_little","as"
"as_long","as"
"As_long","as"
"As_many","of"
"as_much","a"
"as_much","as"
"as_much","of"
"as_much","time"
"as_no","surprise"
"as_one","of"
"As_one","of"
"as_opposed","to"
"as_part","of"
"As_part","of"
"as_possible","and"
"as_possible","And"
"as_possible","because"
"as_possible","But"
"as_quickly","as"
"as_she","is"
"as_simple","as"
"as_smart","as"
"as_some","of"
"as_someone","who"
"as_soon","as"
"As_soon","as"
"as_sweet","as"
"as_the","case"
"as_the","first"
"as_the","one"
"as_the","other"
"as_the","reward"
"as_the","saying"
"as_the","source"
"as_the","story"
"as_the","thai"
"as_there","are"
"as_there","is"
"as_they","are"
"as_they","can"
"as_they","do"
"as_this","is"
"as_this","one"
"as_though","the"
"as_to","not"
"as_to","the"
"as_to","what"
"as_to","whether"
"as_we","are"
"as_we","get"
"as_we","had"
"as_we","remember"
"as_we","were"
"as_we","would"
"as_well","and"
"as_well","And"
"as_well","as"
"As_well","as"
"as_well","but"
"as_well","But"
"as_well","I"
"as_well","In"
"as_well","The"
"as_well","This"
"as_well","to"
"as_well","We"
"as_well","with"
"as_well","You"
"as_with","all"
"as_you","are"
"as_you","can"
"As_you","can"
"As_you","know"
"as_you","might"
"as_you","think"
"as_you'll","see"
"ashamed_of","myself"
"ashamed_to","say"
"aside_from","the"
"ask_about","the"
"ask_is","that"
"ask_questions","and"
"ask_them","to"
"asked_about","the"
"asked_for","a"
"asked_her","if"
"asked_her","what"
"asked_him","if"
"asked_him","to"
"asked_me","if"
"asked_me","to"
"asking_them","to"
"aspects_of","the"
"assessment_of","his"
"assigned_to","the"
"associated_with","the"
"Association_the","American"
"ASUS_Zenbook","UX31"
"at_6","30pm"
"at_8","30"
"at_8","PM"
"at_a","cost"
"at_a","later"
"at_a","little"
"at_a","national"
"at_a","party"
"at_a","point"
"at_a","rate"
"at_a","time"
"at_a","trauma"
"at_about","8"
"at_all","for"
"at_all","I"
"at_all","I'm"
"at_all","If"
"at_all","it"
"at_all","It's"
"at_all","that"
"at_all","the"
"at_all","The"
"at_all","this"
"at_all","times"
"at_all","when"
"at_all","which"
"at_an","early"
"At_any","rate"
"at_Columbia","Law"
"at_each","other"
"at_face","value"
"at_first","but"
"At_first","we"
"at_her","and"
"at_his","home"
"at_home","and"
"at_home","in"
"at_least","2"
"at_least","3"
"at_least","a"
"at_least","be"
"at_least","for"
"at_least","getting"
"at_least","half"
"At_least","he"
"at_least","I"
"at_least","in"
"at_least","not"
"at_least","once"
"at_least","one"
"at_least","some"
"at_least","that"
"at_least","to"
"at_least","we"
"at_me","again"
"at_me","and"
"at_me","as"
"at_me","I"
"at_my","friend"
"at_my","house"
"at_my","local"
"at_night","and"
"at_one","of"
"at_one","point"
"at_one","time"
"at_our","own"
"at_room","temperature"
"at_San","Francisco"
"at_some","point"
"at_someone","coming"
"at_that","moment"
"at_that","point"
"at_the","2012"
"at_the","age"
"at_the","back"
"at_the","bar"
"at_the","beach"
"at_the","beginning"
"at_the","bottom"
"at_the","camera"
"at_the","center"
"at_the","chance"
"at_The","Citadel"
"at_the","clock"
"at_the","conference"
"at_the","door"
"at_the","end"
"At_the","end"
"at_the","expense"
"at_the","front"
"at_the","grocery"
"at_the","hands"
"at_the","head"
"at_the","hospital"
"at_the","hotel"
"at_the","mercy"
"at_the","minute"
"at_the","moment"
"At_the","moment"
"at_the","park"
"at_the","party"
"at_the","playground"
"at_the","rate"
"at_the","restaurant"
"at_the","right"
"at_the","same"
"At_the","same"
"at_the","school"
"at_the","start"
"at_the","state"
"at_the","store"
"at_the","thought"
"at_the","time"
"At_the","time"
"at_the","top"
"at_the","university"
"at_the","University"
"at_the","very"
"at_the","way"
"at_their","disposal"
"at_them","and"
"at_this","point"
"At_this","point"
"at_this","stage"
"at_this","time"
"at_times","but"
"at_times","That's"
"at_Trade","Fairs"
"at_us","as"
"at_which","it"
"at_work","I"
"at_you","and"
"atmosphere_for","the"
"attached_to","the"
"attacked_by","a"
"Attacks_up","to"
"attended_an","excellent"
"attention_of","the"
"attention_to","the"
"attorneys_who","specialize"
"Austin_MacAuley","are"
"author_gets","the"
"author_of","The"
"available_in","the"
"available_to","view"
"aware_of","the"
"aware_of","this"
"away_for","a"
"away_from","God"
"away_from","his"
"away_from","me"
"away_from","the"
"away_from","where"
"away_to","a"
"away_with","it"
"awesome_is","that"
"back_and","forth"
"back_and","I"
"back_and","is"
"back_at","the"
"Back_at","the"
"back_for","a"
"back_for","more"
"back_from","a"
"back_from","his"
"back_home","I"
"back_home","in"
"back_I'm","sure"
"back_in","2009"
"back_in","a"
"back_in","and"
"back_in","my"
"back_in","the"
"Back_in","the"
"back_into","a"
"back_into","the"
"back_into","their"
"back_into","town"
"back_of","his"
"back_of","my"
"back_of","the"
"back_on","the"
"back_that","I"
"back_to","a"
"back_to","bite"
"back_to","clean"
"back_to","me"
"back_to","my"
"back_to","normal"
"back_to","school"
"back_to","see"
"back_to","sleep"
"back_to","the"
"Back_to","the"
"back_to","them"
"back_to","this"
"back_to","what"
"back_to","work"
"back_turned","to"
"back_up","and"
"back_when","I"
"back_with","the"
"backwards_and","forwards"
"bad_for","her"
"bad_for","his"
"bad_news","for"
"bag_containing","a"
"ball_of","cells"
"Banking_Reform","Tax"
"base_of","pearls"
"base_of","the"
"based_on","a"
"based_on","our"
"based_on","the"
"Based_on","the"
"basically_depends","on"
"be_a","bit"
"be_a","challenge"
"be_a","difficult"
"be_a","good"
"be_a","gorgeous"
"be_a","great"
"be_a","greater"
"be_a","little"
"be_a","lot"
"be_a","more"
"be_a","part"
"be_a","romance"
"be_a","special"
"be_a","stay"
"be_a","strong"
"be_a","surprise"
"be_a","terrible"
"be_a","very"
"be_able","to"
"be_about","my"
"be_accompanied","by"
"be_afraid","of"
"be_afraid","to"
"be_allowed","to"
"be_an","early"
"be_at","a"
"be_at","home"
"be_at","least"
"be_attached","to"
"be_back","to"
"be_because","the"
"be_but","the"
"be_But","the"
"be_called","a"
"be_careful","that"
"be_careful","with"
"be_considered","a"
"be_described","as"
"be_different","and"
"be_doing","this"
"be_doing","to"
"be_done","in"
"be_done","with"
"be_effective","in"
"be_even","more"
"be_fair","to"
"be_faithful","to"
"be_featured","in"
"be_forced","to"
"be_found","at"
"be_found","in"
"be_found","on"
"be_given","a"
"be_given","the"
"be_going","on"
"be_grateful","for"
"Be_grateful","that"
"be_great","to"
"be_happy","I"
"be_happy","to"
"be_hard","for"
"be_hard","to"
"be_having","a"
"be_heard","to"
"be_helped","to"
"be_I","also"
"be_in","a"
"be_in","contact"
"be_in","control"
"be_in","health"
"be_in","my"
"be_in","the"
"be_in","your"
"be_included","in"
"be_interested","to"
"be_interesting","to"
"be_jealous","but"
"be_learning","to"
"be_like","for"
"be_like","that"
"be_made","to"
"be_mine","in"
"be_mistaken","for"
"be_more","excited"
"be_more","than"
"be_my","last"
"be_nice","to"
"be_noted","that"
"be_of","the"
"be_on","a"
"be_on","our"
"be_on","the"
"be_one","of"
"be_one","with"
"be_open","to"
"be_out","of"
"be_over","before"
"be_part","of"
"be_perfectly","honest"
"be_prepared","for"
"be_proud","of"
"be_reading","this"
"be_ready","to"
"be_released","in"
"be_required","to"
"be_romantic","but"
"be_seen","in"
"be_so","so"
"be_subject","to"
"be_suggested","that"
"be_sure","that"
"be_sure","to"
"Be_sure","to"
"be_taken","in"
"be_taken","lightly"
"be_thankful","for"
"be_that","way"
"be_the","best"
"be_the","biggest"
"be_the","case"
"be_the","first"
"be_the","most"
"be_the","next"
"be_the","one"
"be_the","only"
"be_the","perfect"
"be_the","same"
"be_the","worst"
"be_there","for"
"be_to","read"
"be_too","much"
"be_true","but"
"be_trying","to"
"be_up","for"
"be_used","as"
"be_used","for"
"be_used","I"
"be_used","in"
"be_used","to"
"be_used","with"
"be_very","careful"
"be_very","useful"
"be_what","I"
"be_willing","to"
"be_witnesses","unto"
"be_writing","about"
"Beat_in","the"
"beaten_up","by"
"beauty_and","a"
"beauty_in","the"
"became_aware","of"
"because_he","believed"
"because_he","has"
"because_he","is"
"because_he","wanted"
"because_he","was"
"because_he's","a"
"because_I","am"
"because_I","can"
"because_I","can't"
"because_I","didn't"
"because_I","don't"
"because_I","find"
"because_I","have"
"because_I","knew"
"because_I","know"
"because_I","still"
"because_I","think"
"because_I","thought"
"because_I","wanted"
"because_I","was"
"because_I'm","not"
"because_if","you"
"because_in","both"
"because_it","gives"
"because_it","happened"
"because_it","is"
"because_it","was"
"because_it's","a"
"because_it's","the"
"because_no","one"
"because_of","a"
"because_of","all"
"because_of","an"
"because_of","its"
"because_of","my"
"because_of","some"
"because_of","the"
"Because_of","this"
"because_of","what"
"because_she","was"
"because_that's","how"
"because_the","petitioner"
"because_there","are"
"because_there","is"
"because_there","was"
"because_there","were"
"because_they","are"
"because_they","can't"
"because_they","do"
"because_they","have"
"because_they","were"
"because_we","are"
"because_you","need"
"become_a","little"
"become_a","part"
"become_part","of"
"bedroom_to","see"
"been_a","bit"
"been_a","few"
"been_a","great"
"been_a","long"
"been_a","time"
"been_a","very"
"been_able","to"
"been_an","incredible"
"been_around","for"
"been_attacked","with"
"been_done","in"
"been_friends","for"
"been_given","a"
"been_given","the"
"been_given","to"
"been_going","on"
"been_having","a"
"been_in","the"
"been_introduced","to"
"been_involved","in"
"been_killed","by"
"been_living","with"
"been_looking","for"
"been_on","a"
